dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:scientificNameID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	dwc:scientificNameAuthorship	col:notho	dwc:genericName	dwc:infragenericEpithet	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:cultivarEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
c3a13a90-d3d7-4290-9da2-752c657e60d3	xL			c3a13a90-d3d7-4290-9da2-752c657e60d3		valid	species	Pseudopostega parvilineata Puplesis & Robinson, 1999	Puplesis & Robinson, 1999		Pseudopostega		parvilineata				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-parvilineata
c2b2cb42-37ab-4800-ae7e-42571cd807b0	xL			c2b2cb42-37ab-4800-ae7e-42571cd807b0		valid	species	Pseudopostega zelopa (Meyrick, 1905) Puplesis et al., 1999	(Meyrick, 1905) Puplesis et al., 1999		Pseudopostega		zelopa				Meyrick E. Descriptions of Indian Micro-Lepidoptera, 1. Journal of the Bombay Natural History Society 16: 580-619. (1905).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-zelopa
a8e57aa5-e340-4c9b-b231-d430e6bffb0d	xL			a8e57aa5-e340-4c9b-b231-d430e6bffb0d		valid	species	Pseudopostega beckeri Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		beckeri				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-beckeri
a99a132e-1e3b-47b1-89b3-cc643c6d54e3	xL			a99a132e-1e3b-47b1-89b3-cc643c6d54e3		valid	species	Pseudopostega amphivittata Puplesis & Robinson, 1999	Puplesis & Robinson, 1999		Pseudopostega		amphivittata				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-amphivittata
a5a29c2f-344b-4326-ad0b-42522477fc66	xL			a5a29c2f-344b-4326-ad0b-42522477fc66		valid	species	Pseudopostega latiplana Remeikis & Stonis in Remeikis et al., 2009	Remeikis & Stonis in Remeikis et al., 2009		Pseudopostega		latiplana				Remeikis A, Stonis JR, Diškus A, Davis DR. Contribution to the Opostegidae fauna of Central America, with an updated checklist and description of new species from Costa Rica and Mexico (Insecta: Lepidoptera). Acta Zoologica Lituanica 19: 268-277. doi: 10.2478/v10043-009-0037-0. (2009).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-latiplana
a87bde67-7c02-4a35-bfef-3801ba36ccbf	xL			a87bde67-7c02-4a35-bfef-3801ba36ccbf		valid	species	Pseudopostega adusta (Walsingham, 1897) Davis, 1989	(Walsingham, 1897) Davis, 1989		Pseudopostega		adusta				Davis DR. Generic revision of the Opostegidae, with a synoptic catalogue of the world's species (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 478: 1-97. doi: 10.5479/si.00810282.478. (1989).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-adusta
abd11dc0-1787-4917-8a42-231c533c4933	xL			abd11dc0-1787-4917-8a42-231c533c4933		valid	species	Pseudopostega idiocoma (Meyrick, 1918) van Nieukerken et al., 2016	(Meyrick, 1918) van Nieukerken et al., 2016		Pseudopostega		idiocoma				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-idiocoma
a9d8ef12-af4a-4b25-a5a5-f4a4e6554d8a	xL			a9d8ef12-af4a-4b25-a5a5-f4a4e6554d8a		valid	species	Pseudopostega alleni Puplesis & Robinson, 1999	Puplesis & Robinson, 1999		Pseudopostega		alleni				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-alleni
a1a7d762-b44e-4a23-a1db-1afed9862551	xL			a1a7d762-b44e-4a23-a1db-1afed9862551		valid	species	Pseudopostega floridensis Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		floridensis				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-floridensis
b9e3fc69-acec-4f4a-ac6e-78804e95fe52	xL			b9e3fc69-acec-4f4a-ac6e-78804e95fe52		valid	species	Pseudopostega fasciata Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		fasciata				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-fasciata
a30ced1d-15db-4285-845b-941a34ab818a	xL			a30ced1d-15db-4285-845b-941a34ab818a		valid	species	Pseudopostega serrata Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		serrata				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-serrata
a496ce4f-75b8-40f8-b882-5640e69dbfd4	xL			a496ce4f-75b8-40f8-b882-5640e69dbfd4		valid	species	Pseudopostega ferruginea Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		ferruginea				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-ferruginea
99dc4cd9-6487-4f6a-8312-dfd71e459c73	xL			99dc4cd9-6487-4f6a-8312-dfd71e459c73		valid	species	Pseudopostega divaricata Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		divaricata				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-divaricata
9acc1d7c-657c-4e03-912d-3cf252aa52c2	xL			9acc1d7c-657c-4e03-912d-3cf252aa52c2		valid	species	Pseudopostega perdigna (Walsingham, 1914) Davis, 1989	(Walsingham, 1914) Davis, 1989		Pseudopostega		perdigna				Walsingham L. Insecta Lepidoptera-Heterocera, 4. Tineina, Pterophorina, Orneodina and Pyralidina and Hepialina (part.). In: Godman FD, Salvin O (Eds) Biologia Centrali-Americana. Dulau & co, London, 281-392, pl. 210. (1914).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-perdigna
9b560fc7-5eef-495a-ad1b-94c2ee511b67	xL			9b560fc7-5eef-495a-ad1b-94c2ee511b67		valid	species	Pseudopostega crassifurcata Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		crassifurcata				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-crassifurcata
908a4007-ce07-4421-b7ab-003865da4695	xL			908a4007-ce07-4421-b7ab-003865da4695		valid	species	Pseudopostega cretea (Meyrick, 1920) Davis, 1989	(Meyrick, 1920) Davis, 1989		Pseudopostega		cretea				Davis DR. Generic revision of the Opostegidae, with a synoptic catalogue of the world's species (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 478: 1-97. doi: 10.5479/si.00810282.478. (1989).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-cretea
965721c7-f211-47bb-a701-8ed6ad54f777	xL			965721c7-f211-47bb-a701-8ed6ad54f777		valid	species	Pseudopostega auritella (Hübner, 1813) Davis, 1989	(Hübner, 1813) Davis, 1989		Pseudopostega		auritella				Hübner J. Sammlung europäischer Schmetterlinge, 8. Tineae. Augsburg: pls. 1-71, 477 figs. pp. (1796-[1836]).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-auritella
9614fd44-8d3a-4ef2-a162-22f502398418	xL			9614fd44-8d3a-4ef2-a162-22f502398418		valid	species	Pseudopostega subviolacea (Meyrick, 1920) Puplesis et al., 1999	(Meyrick, 1920) Puplesis et al., 1999		Pseudopostega		subviolacea				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-subviolacea
8be9a981-979b-4028-a039-3ffb8705bd31	xL			8be9a981-979b-4028-a039-3ffb8705bd31		valid	species	Pseudopostega uncinata Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		uncinata				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-uncinata
8c5a66c3-d283-438a-b647-1f99ab80a709	xL			8c5a66c3-d283-438a-b647-1f99ab80a709		valid	species	Pseudopostega apoclina Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		apoclina				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-apoclina
8cf65b4d-6d03-4e99-8c7a-deab21843b0d	xL			8cf65b4d-6d03-4e99-8c7a-deab21843b0d		valid	species	Pseudopostega machaerias (Meyrick, 1907) Puplesis et al., 1999	(Meyrick, 1907) Puplesis et al., 1999		Pseudopostega		machaerias				Meyrick E. Descriptions of Indian Micro-Lepidoptera, 4. Journal of the Bombay Natural History Society 17: 976-994. (1907).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-machaerias
8d5070de-875e-4f0e-a10d-1a34f6188996	xL			8d5070de-875e-4f0e-a10d-1a34f6188996		valid	species	Pseudopostega trinidadensis (Busck, 1910) Davis, 1989	(Busck, 1910) Davis, 1989		Pseudopostega		trinidadensis				Davis DR. Generic revision of the Opostegidae, with a synoptic catalogue of the world's species (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 478: 1-97. doi: 10.5479/si.00810282.478. (1989).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-trinidadensis
8eb75ef5-895b-4aa7-bb1d-644e1abdca5a	xL			8eb75ef5-895b-4aa7-bb1d-644e1abdca5a		valid	species	Pseudopostega rotunda Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		rotunda				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-rotunda
8f6d6bff-e5f3-481e-b7b3-be1bd92e95e8	xL			8f6d6bff-e5f3-481e-b7b3-be1bd92e95e8		valid	species	Pseudopostega parakempella Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		parakempella				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-parakempella
b7d9dddc-8fd8-4cd7-9ab4-3691c61e9c7f	xL			b7d9dddc-8fd8-4cd7-9ab4-3691c61e9c7f		valid	species	Pseudopostega tucumanae Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		tucumanae				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-tucumanae
ebdd0b66-6754-408a-91c8-a2e7c54d7fb0	xL			ebdd0b66-6754-408a-91c8-a2e7c54d7fb0		valid	species	Pseudopostega symbolica (Meyrick, 1914) van Nieukerken et al., 2016	(Meyrick, 1914) van Nieukerken et al., 2016		Pseudopostega		symbolica				Nieukerken EJ van, Doorenweerd C, Hoare RJB, Davis DR. Revised classification and catalogue of global Nepticulidae and Opostegidae (Lepidoptera: Nepticuloidea). ZooKeys 628: 65-246. doi: 10.3897/zookeys.628.9799. (2016).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-symbolica
eeac1676-412e-4937-a47f-5d54cd313050	xL			eeac1676-412e-4937-a47f-5d54cd313050		valid	species	Pseudopostega saltatrix (Walsingham, 1897) Davis, 1989	(Walsingham, 1897) Davis, 1989		Pseudopostega		saltatrix				Davis DR. Generic revision of the Opostegidae, with a synoptic catalogue of the world's species (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 478: 1-97. doi: 10.5479/si.00810282.478. (1989).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-saltatrix
ea5d42e1-505f-4bf7-bf38-e46085728b67	xL			ea5d42e1-505f-4bf7-bf38-e46085728b67		valid	species	Pseudopostega spilodes (Meyrick, 1915) Puplesis et al., 1999	(Meyrick, 1915) Puplesis et al., 1999		Pseudopostega		spilodes				Meyrick E. Exotic Microlepidoptera. Exotic Microlepidoptera 1: 321-352. (1915).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-spilodes
e2252cc7-af93-45ab-ab88-8709d3979cbf	xL			e2252cc7-af93-45ab-ab88-8709d3979cbf		valid	species	Pseudopostega sectila Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		sectila				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-sectila
de805fa5-9e9f-41e2-862d-6a75e3e32d69	xL			de805fa5-9e9f-41e2-862d-6a75e3e32d69		valid	species	Pseudopostega subtila Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		subtila				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-subtila
df9dbbeb-ad9e-4d85-8da9-12aba2120bb3	xL			df9dbbeb-ad9e-4d85-8da9-12aba2120bb3		valid	species	Pseudopostega truncata Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		truncata				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-truncata
dd3d1627-500d-48d8-8394-a670b24d4f1a	xL			dd3d1627-500d-48d8-8394-a670b24d4f1a		valid	species	Pseudopostega apotoma Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		apotoma				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-apotoma
d8eefca2-eb4b-4c56-baaf-ecf2c81bf740	xL			d8eefca2-eb4b-4c56-baaf-ecf2c81bf740		valid	species	Pseudopostega clastozona (Meyrick, 1913) Davis, 1989	(Meyrick, 1913) Davis, 1989		Pseudopostega		clastozona				Davis DR. Generic revision of the Opostegidae, with a synoptic catalogue of the world's species (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 478: 1-97. doi: 10.5479/si.00810282.478. (1989).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-clastozona
d87bf7bd-c51b-405e-b37f-c50049f546c1	xL			d87bf7bd-c51b-405e-b37f-c50049f546c1		valid	species	Pseudopostega sumbae Puplesis & Robinson, 1999	Puplesis & Robinson, 1999		Pseudopostega		sumbae				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-sumbae
d6553145-b56c-4fab-aab6-4d502dcb819e	xL			d6553145-b56c-4fab-aab6-4d502dcb819e		valid	species	Pseudopostega nigrimaculella Puplesis & Robinson, 1999	Puplesis & Robinson, 1999		Pseudopostega		nigrimaculella				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-nigrimaculella
d1c05912-3d4a-4c43-9049-3c0d6b559d51	xL			d1c05912-3d4a-4c43-9049-3c0d6b559d51		valid	species	Pseudopostega tanygnatha Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		tanygnatha				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-tanygnatha
cd4b6caa-62b2-4a6e-9e27-b647c12c33b4	xL			cd4b6caa-62b2-4a6e-9e27-b647c12c33b4		valid	species	Pseudopostega similantis Puplesis & Robinson, 1999	Puplesis & Robinson, 1999		Pseudopostega		similantis				Puplesis R, Robinson GS. Revision of the Oriental Opostegidae (Lepidoptera) with general comments on phylogeny within the family. Bulletin of the Natural History Museum London Entomology 68: 1-92. doi: http://biodiversitylibrary.org/part/76471. (1999).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-similantis
4f1b5a85-32be-4efd-a38c-8c7a63814dfb	xL			4f1b5a85-32be-4efd-a38c-8c7a63814dfb		valid	species	Pseudopostega ecuadoriana Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		ecuadoriana				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-ecuadoriana
4f6b1435-b5d8-4032-8862-882efa2b9c35	xL			4f6b1435-b5d8-4032-8862-882efa2b9c35		valid	species	Pseudopostega microacris Davis & Stonis, 2007	Davis & Stonis, 2007		Pseudopostega		microacris				Davis DR, Stonis JR. A revision of the New World plant-mining moths of the family Opostegidae (Lepidoptera: Nepticuloidea). Smithsonian Contributions to Zoology 625: i-v, 1-212. doi: 10.5479/si.00810282.625. (2007).	ICZN			http://nepticuloidea.info/nepticuloidea/Pseudopostega-microacris
